season,date,team_id,team,opp,ha,total,oppXERA,oppBullpenERA,ops,opsL3,runsL3,s_xera,s_ops,s_bull,s_runsL3,s_opsL3,runs,opp_runs,pk
2026,2026-04-13,146,Miami Marlins,Atlanta Braves,Away,25.18,3.41,2.28,0.7188,0.4925,1.0,22.8,53.6,0.0,0.0,0.0,10,4,824937
2026,2026-04-13,144,Atlanta Braves,Miami Marlins,Home,77.17,5.294,2.81,0.791,0.9579,8.0,69.8,94.9,7.8,100.0,100.0,4,10,824937
2026,2026-04-13,111,Boston Red Sox,Minnesota Twins,Away,43.17,4.46,5.15,0.663,0.6504,6.0,49.0,21.7,66.3,66.7,37.6,6,13,823725
2026,2026-04-13,142,Minnesota Twins,Boston Red Sox,Home,44.73,3.983,4.35,0.6941,0.7485,6.33,37.1,39.5,46.2,72.2,62.1,13,6,823725
2026,2026-04-13,114,Cleveland Guardians,St. Louis Cardinals,Away,59.25,5.996,4.97,0.6806,0.7099,4.0,87.4,31.8,61.7,33.3,52.5,9,3,823073
2026,2026-04-13,138,St. Louis Cardinals,Cleveland Guardians,Home,29.02,3.794,3.88,0.6756,0.6361,2.33,32.4,28.9,34.5,5.5,34.0,3,9,823073
2026,2026-04-14,140,Texas Rangers,Athletics,Away,56.67,5.253,4.26,0.6987,0.7843,5.0,68.8,42.1,44.0,50.0,71.1,8,1,825024
2026,2026-04-14,133,Athletics,Texas Rangers,Home,32.29,4.07,2.83,0.6556,0.6989,5.33,39.3,17.5,8.3,55.5,49.7,1,8,825024
2026,2026-04-14,121,New York Mets,Los Angeles Dodgers,Away,20.42,4.186,3.25,0.6348,0.4966,2.0,42.1,5.6,18.8,0.0,0.0,0,4,823964
2026,2026-04-14,119,Los Angeles Dodgers,New York Mets,Home,72.74,5.303,3.17,0.8599,0.7995,5.33,70.1,100.0,16.8,55.5,74.9,4,0,823964
2026,2026-04-14,109,Arizona Diamondbacks,Baltimore Orioles,Away,21.67,2.528,3.67,0.6687,0.7608,4.67,0.7,25.0,29.2,44.5,65.2,4,3,824853
2026,2026-04-14,118,Kansas City Royals,Detroit Tigers,Away,24.84,3.821,3.47,0.6548,0.5973,3.0,33.0,17.0,24.3,16.7,24.3,1,2,824292
2026,2026-04-14,116,Detroit Tigers,Kansas City Royals,Home,55.1,4.639,5.97,0.6961,0.7917,5.33,53.5,40.6,86.8,55.5,72.9,2,1,824292
2026,2026-04-14,120,Washington Nationals,Pittsburgh Pirates,Away,45.41,2.903,4.22,0.7709,0.7609,5.33,10.1,83.4,43.0,55.5,65.2,5,4,823398
2026,2026-04-14,134,Pittsburgh Pirates,Washington Nationals,Home,85.86,6.347,7.08,0.7307,0.8707,8.67,96.2,60.4,100.0,100.0,92.7,4,5,823398
2026,2026-04-14,137,San Francisco Giants,Cincinnati Reds,Away,52.35,8.038,2.89,0.6443,0.734,3.33,100.0,11.0,9.8,22.2,58.5,1,2,824531
2026,2026-04-14,113,Cincinnati Reds,San Francisco Giants,Home,26.07,3.662,4.82,0.6228,0.6458,5.0,29.0,0.0,58.0,50.0,36.5,2,1,824531
2026,2026-04-14,112,Chicago Cubs,Philadelphia Phillies,Away,46.67,4.48,4.04,0.6871,0.7503,5.67,49.5,35.5,38.5,61.2,62.6,10,4,823478
2026,2026-04-14,143,Philadelphia Phillies,Chicago Cubs,Home,33.1,1.347,3.64,0.702,0.8707,6.67,0.0,44.0,28.5,77.8,92.7,4,10,823478
2026,2026-04-14,108,Los Angeles Angels,New York Yankees,Away,59.57,5.516,2.9,0.6954,0.7984,7.33,75.4,40.2,10.0,88.8,74.6,7,1,823562
2026,2026-04-14,147,New York Yankees,Los Angeles Angels,Home,35.09,2.66,3.72,0.7031,0.8935,6.33,4.0,44.6,30.5,72.2,98.4,1,7,823562
2026,2026-04-14,146,Miami Marlins,Atlanta Braves,Away,43.5,3.897,2.92,0.736,0.7228,4.33,34.9,63.4,10.5,38.8,55.7,5,6,824935
2026,2026-04-14,144,Atlanta Braves,Miami Marlins,Home,73.18,5.677,2.56,0.7848,0.8099,5.67,79.4,91.3,1.5,61.2,77.5,6,5,824935
2026,2026-04-14,111,Boston Red Sox,Minnesota Twins,Away,70.54,7.712,5.19,0.6723,0.7729,7.33,100.0,27.0,67.3,88.8,68.2,0,6,823723
2026,2026-04-14,142,Minnesota Twins,Boston Red Sox,Home,60.27,4.436,4.22,0.7235,0.8888,9.33,48.4,56.3,43.0,100.0,97.2,6,0,823723
2026,2026-04-14,145,Chicago White Sox,Tampa Bay Rays,Home,29.48,4.526,6.19,0.5842,0.4837,2.0,50.6,0.0,92.3,0.0,0.0,5,8,824616
2026,2026-04-14,141,Toronto Blue Jays,Milwaukee Brewers,Away,35.95,3.237,3.47,0.6926,0.8605,5.33,18.4,38.6,24.3,55.5,90.1,9,7,823802
2026,2026-04-14,158,Milwaukee Brewers,Toronto Blue Jays,Home,26.94,2.178,4.48,0.7257,0.6006,3.33,0.0,57.5,49.5,22.2,25.2,7,9,823802
2026,2026-04-14,114,Cleveland Guardians,St. Louis Cardinals,Away,66.73,6.134,4.94,0.6939,0.7772,5.33,90.9,39.4,61.0,55.5,69.3,5,6,823072
2026,2026-04-14,138,St. Louis Cardinals,Cleveland Guardians,Home,16.8,2.524,3.82,0.6789,0.639,2.33,0.6,30.8,33.0,5.5,34.8,6,5,823072
2026,2026-04-15,117,Houston Astros,Colorado Rockies,Home,78.14,6.436,4.05,0.8047,0.6075,3.33,98.4,100.0,38.7,22.2,26.9,7,6,824210
2026,2026-04-15,136,Seattle Mariners,San Diego Padres,Away,43.35,4.975,2.96,0.6453,0.7474,6.67,61.9,11.6,11.5,77.8,61.8,1,4,823315
2026,2026-04-15,135,San Diego Padres,Seattle Mariners,Home,32.32,2.37,3.09,0.698,1.0194,7.0,0.0,41.7,14.7,83.3,100.0,4,1,823315
2026,2026-04-15,140,Texas Rangers,Athletics,Away,26.75,2.61,3.92,0.6847,0.7528,5.33,2.7,34.1,35.5,55.5,63.2,1,2,825022
2026,2026-04-15,133,Athletics,Texas Rangers,Home,16.87,3.275,2.78,0.651,0.5033,4.33,19.4,14.9,7.0,38.8,0.8,2,1,825022
2026,2026-04-15,121,New York Mets,Los Angeles Dodgers,Away,13.83,3.74,3.07,0.6242,0.3114,2.0,31.0,0.0,14.2,0.0,0.0,1,2,823965
2026,2026-04-15,119,Los Angeles Dodgers,New York Mets,Home,38.03,2.199,3.09,0.8382,0.6289,4.0,0.0,100.0,14.7,33.3,32.2,2,1,823965
2026,2026-04-15,109,Arizona Diamondbacks,Baltimore Orioles,Away,31.57,3.36,3.43,0.6737,0.792,5.0,21.5,27.8,23.3,50.0,73.0,8,5,824855
2026,2026-04-15,110,Baltimore Orioles,Arizona Diamondbacks,Home,49.85,3.615,4.29,0.7338,0.8562,6.0,27.9,62.2,44.8,66.7,89.0,5,8,824855
2026,2026-04-15,114,Cleveland Guardians,St. Louis Cardinals,Away,60.58,5.461,4.97,0.6986,0.7872,5.0,74.0,42.1,61.7,50.0,71.8,3,5,823071
2026,2026-04-15,138,St. Louis Cardinals,Cleveland Guardians,Home,63.84,6.47,3.87,0.6897,0.7518,4.0,99.2,37.0,34.2,33.3,63.0,5,3,823071
2026,2026-04-15,111,Boston Red Sox,Minnesota Twins,Away,45.85,4.895,5.03,0.6591,0.689,5.0,59.9,19.5,63.3,50.0,47.2,9,5,823722
2026,2026-04-15,142,Minnesota Twins,Boston Red Sox,Home,73.32,5.516,4.12,0.7365,0.9647,9.0,75.4,63.7,40.5,100.0,100.0,5,9,823722
2026,2026-04-15,118,Kansas City Royals,Detroit Tigers,Away,45.7,7.072,3.38,0.6389,0.4771,2.67,100.0,7.9,22.0,11.2,0.0,1,2,824291
2026,2026-04-15,116,Detroit Tigers,Kansas City Royals,Home,59.08,5.187,6.07,0.6889,0.7714,5.33,67.2,36.5,89.2,55.5,67.8,2,1,824291
2026,2026-04-15,120,Washington Nationals,Pittsburgh Pirates,Away,56.9,3.981,3.91,0.7721,0.7673,6.0,37.0,84.1,35.2,66.7,66.8,0,2,823399
2026,2026-04-15,134,Pittsburgh Pirates,Washington Nationals,Home,81.33,5.764,6.72,0.734,0.9216,8.67,81.6,62.3,100.0,100.0,100.0,2,0,823399
2026,2026-04-15,137,San Francisco Giants,Cincinnati Reds,Away,27.55,4.669,2.77,0.6412,0.5962,1.67,54.2,9.3,6.8,0.0,24.0,3,8,824532
2026,2026-04-15,113,Cincinnati Reds,San Francisco Giants,Home,50.38,5.981,4.68,0.6239,0.705,5.0,87.0,0.0,54.5,50.0,51.2,8,3,824532
2026,2026-04-15,112,Chicago Cubs,Philadelphia Phillies,Away,43.84,2.978,4.52,0.7067,0.9121,8.0,12.0,46.7,50.5,100.0,100.0,11,2,823477
2026,2026-04-15,143,Philadelphia Phillies,Chicago Cubs,Home,35.45,2.868,3.74,0.6968,0.8432,6.67,9.2,41.0,31.0,77.8,85.8,2,11,823477
2026,2026-04-15,108,Los Angeles Angels,New York Yankees,Away,71.68,5.857,2.99,0.7235,0.9682,8.67,83.9,56.3,12.3,100.0,100.0,4,5,823561
2026,2026-04-15,147,New York Yankees,Los Angeles Angels,Home,65.35,6.361,3.64,0.6861,0.8146,5.33,96.5,34.9,28.5,55.5,78.6,5,4,823561
2026,2026-04-15,146,Miami Marlins,Atlanta Braves,Away,32.15,2.522,2.89,0.7312,0.7653,5.67,0.5,60.7,9.8,61.2,66.3,3,6,824936
2026,2026-04-15,144,Atlanta Braves,Miami Marlins,Home,67.96,4.639,2.88,0.7808,0.8785,7.67,53.5,89.0,9.5,94.5,94.6,6,3,824936
2026,2026-04-15,139,Tampa Bay Rays,Chicago White Sox,Away,46.49,3.383,5.49,0.723,0.7689,6.0,22.1,56.0,74.8,66.7,67.2,8,3,824615
2026,2026-04-15,145,Chicago White Sox,Tampa Bay Rays,Home,22.06,3.236,6.08,0.5873,0.6187,3.67,18.4,0.0,89.5,27.8,29.7,3,8,824615
2026,2026-04-15,141,Toronto Blue Jays,Milwaukee Brewers,Away,44.01,3.903,3.98,0.708,0.7819,5.0,35.1,47.4,37.0,50.0,70.5,1,2,823803
2026,2026-04-15,158,Milwaukee Brewers,Toronto Blue Jays,Home,40.4,3.104,4.54,0.7359,0.732,4.67,15.1,63.4,51.0,44.5,58.0,2,1,823803
2026,2026-04-16,115,Colorado Rockies,Houston Astros,Away,46.11,4.438,6.38,0.6844,0.6186,4.33,48.4,33.9,97.0,38.8,29.7,1,3,824209
2026,2026-04-16,117,Houston Astros,Colorado Rockies,Home,80.39,9.387,4.0,0.8021,0.6771,3.33,100.0,100.0,37.5,22.2,44.3,3,1,824209
2026,2026-04-16,136,Seattle Mariners,San Diego Padres,Away,50.87,5.766,3.18,0.6594,0.7693,4.33,81.7,19.7,17.0,38.8,67.3,6,7,823314
2026,2026-04-16,135,San Diego Padres,Seattle Mariners,Home,38.41,2.992,3.36,0.7041,0.9222,6.67,12.3,45.2,21.5,77.8,100.0,7,6,823314
2026,2026-04-16,140,Texas Rangers,Athletics,Away,29.75,3.246,4.02,0.682,0.6709,4.67,18.6,32.6,38.0,44.5,42.7,5,6,825021
2026,2026-04-16,133,Athletics,Texas Rangers,Home,26.98,4.039,3.09,0.6628,0.6456,1.33,38.5,21.6,14.7,0.0,36.4,6,5,825021
2026,2026-04-16,121,New York Mets,Los Angeles Dodgers,Away,1.23,2.452,2.99,0.617,0.3772,0.33,0.0,0.0,12.3,0.0,0.0,2,8,823963
2026,2026-04-16,119,Los Angeles Dodgers,New York Mets,Home,59.06,4.25,3.55,0.8542,0.8127,2.67,43.8,100.0,26.2,11.2,78.2,8,2,823963
2026,2026-04-16,120,Washington Nationals,Pittsburgh Pirates,Away,30.11,2.352,3.51,0.7529,0.6378,3.33,0.0,73.1,25.2,22.2,34.5,8,7,823396
2026,2026-04-16,134,Pittsburgh Pirates,Washington Nationals,Home,70.95,5.191,6.49,0.7224,0.8394,7.33,67.3,55.7,99.8,88.8,84.9,7,8,823396
2026,2026-04-16,137,San Francisco Giants,Cincinnati Reds,Away,32.13,5.156,2.67,0.6405,0.5996,2.0,66.4,8.9,4.2,0.0,24.9,3,0,824530
2026,2026-04-16,113,Cincinnati Reds,San Francisco Giants,Home,22.52,2.522,4.5,0.6505,0.7952,5.33,0.5,14.6,50.0,55.5,73.8,0,3,824530
2026,2026-04-16,118,Kansas City Royals,Detroit Tigers,Away,4.13,1.532,3.24,0.6351,0.4957,2.33,0.0,5.8,18.5,5.5,0.0,9,10,824289
2026,2026-04-16,116,Detroit Tigers,Kansas City Royals,Home,33.64,2.94,6.08,0.6876,0.749,4.0,11.0,35.8,89.5,33.3,62.2,10,9,824289
2026,2026-04-16,108,Los Angeles Angels,New York Yankees,Away,36.91,2.443,2.84,0.7284,0.9618,7.0,0.0,59.1,8.5,83.3,100.0,11,4,823560
2026,2026-04-16,147,New York Yankees,Los Angeles Angels,Home,34.47,3.155,3.77,0.6859,0.8274,5.67,16.4,34.8,31.8,61.2,81.8,4,11,823560
2026,2026-04-16,141,Toronto Blue Jays,Milwaukee Brewers,Away,63.99,8.494,3.86,0.6922,0.7296,4.0,100.0,38.4,34.0,33.3,57.4,1,2,823801
2026,2026-04-16,158,Milwaukee Brewers,Toronto Blue Jays,Home,72.88,14.567,4.54,0.7211,0.7523,5.0,100.0,54.9,51.0,50.0,63.1,2,1,823801
2026,2026-04-16,139,Tampa Bay Rays,Chicago White Sox,Away,72.82,5.255,5.67,0.736,0.8994,7.0,68.9,63.4,79.2,83.3,99.8,5,3,824614
2026,2026-04-16,145,Chicago White Sox,Tampa Bay Rays,Home,28.48,3.496,6.12,0.5904,0.7008,4.67,24.9,0.0,90.5,44.5,50.2,3,5,824614
2026,2026-04-16,140,Texas Rangers,Athletics,Away,49.31,5.202,4.02,0.682,0.6709,4.67,67.5,32.6,38.0,44.5,42.7,9,6,825023
2026,2026-04-16,133,Athletics,Texas Rangers,Home,26.89,4.03,3.09,0.6628,0.6456,1.33,38.3,21.6,14.7,0.0,36.4,6,9,825023
2026,2026-04-16,110,Baltimore Orioles,Cleveland Guardians,Away,39.85,3.073,4.07,0.7271,0.7632,5.67,14.3,58.3,39.3,61.2,65.8,2,4,824453
2026,2026-04-16,114,Cleveland Guardians,Baltimore Orioles,Home,45.43,4.236,3.62,0.6966,0.7752,5.67,43.4,40.9,28.0,61.2,68.8,4,2,824453
2026,2026-04-17,115,Colorado Rockies,Houston Astros,Away,64.02,6.042,6.15,0.6895,0.7701,3.0,88.5,36.9,91.3,16.7,67.5,3,2,824208
2026,2026-04-17,117,Houston Astros,Colorado Rockies,Home,80.26,7.372,3.86,0.7909,0.7036,4.0,100.0,94.8,34.0,33.3,50.9,2,3,824208
2026,2026-04-17,136,Seattle Mariners,San Diego Padres,Away,30.03,4.238,3.1,0.6509,0.6132,4.33,43.5,14.8,15.0,38.8,28.3,2,5,823313
2026,2026-04-17,135,San Diego Padres,Seattle Mariners,Home,64.97,6.073,3.3,0.7061,0.767,6.0,89.3,46.3,20.0,66.7,66.8,5,2,823313
2026,2026-04-17,121,New York Mets,Chicago Cubs,Away,18.54,4.052,3.71,0.617,0.3772,1.0,38.8,0.0,30.2,0.0,0.0,4,12,824693
2026,2026-04-17,112,Chicago Cubs,New York Mets,Home,56.84,4.18,3.55,0.7266,0.9338,9.33,42.0,58.1,26.2,100.0,100.0,12,4,824693
2026,2026-04-17,110,Baltimore Orioles,Cleveland Guardians,Away,49.34,5.18,4.03,0.7103,0.5752,3.33,67.0,48.7,38.3,22.2,18.8,6,4,824454
2026,2026-04-17,114,Cleveland Guardians,Baltimore Orioles,Home,63.98,6.797,3.52,0.6982,0.7219,4.0,100.0,41.8,25.5,33.3,55.5,4,6,824454
2026,2026-04-17,144,Atlanta Braves,Philadelphia Phillies,Away,86.22,6.906,4.54,0.7905,0.7879,5.33,100.0,94.6,51.0,55.5,72.0,9,0,823476
2026,2026-04-17,143,Philadelphia Phillies,Atlanta Braves,Home,43.39,4.179,3.09,0.69,0.7705,6.33,42.0,37.1,14.7,72.2,67.6,0,9,823476
2026,2026-04-17,137,San Francisco Giants,Washington Nationals,Away,45.29,5.667,6.45,0.6331,0.5721,2.33,79.2,4.6,98.8,5.5,18.0,10,5,822752
2026,2026-04-17,120,Washington Nationals,San Francisco Giants,Home,53.37,4.53,4.37,0.749,0.63,4.33,50.8,70.9,46.8,38.8,32.5,5,10,822752
2026,2026-04-17,139,Tampa Bay Rays,Pittsburgh Pirates,Away,72.57,5.883,3.54,0.7351,0.8571,7.0,84.6,62.9,26.0,83.3,89.3,1,5,823397
2026,2026-04-17,134,Pittsburgh Pirates,Tampa Bay Rays,Home,57.28,4.471,5.93,0.7344,0.7543,4.33,49.3,62.5,85.8,38.8,63.6,5,1,823397
2026,2026-04-17,118,Kansas City Royals,New York Yankees,Away,13.39,2.012,3.36,0.6533,0.6441,3.67,0.0,16.2,21.5,27.8,36.0,2,4,823559
2026,2026-04-17,147,New York Yankees,Kansas City Royals,Home,39.18,3.649,6.4,0.6951,0.6482,3.33,28.7,40.1,97.5,22.2,37.0,4,2,823559
2026,2026-04-17,158,Milwaukee Brewers,Miami Marlins,Away,36.34,3.576,3.3,0.7192,0.6861,3.67,26.9,53.8,20.0,27.8,46.5,7,5,823883
2026,2026-04-17,116,Detroit Tigers,Boston Red Sox,Away,69.15,6.278,4.41,0.7109,0.7967,4.67,94.4,49.1,47.8,44.5,74.2,0,1,824778
2026,2026-04-17,111,Boston Red Sox,Detroit Tigers,Home,45.48,4.765,3.69,0.6765,0.7409,5.0,56.6,29.4,29.8,50.0,60.2,1,0,824778
2026,2026-04-18,138,St. Louis Cardinals,Houston Astros,Away,64.41,5.284,6.33,0.7058,0.8476,4.67,69.6,46.2,95.8,44.5,86.9,9,4,824207
2026,2026-04-18,117,Houston Astros,St. Louis Cardinals,Home,79.41,6.195,4.91,0.7899,0.6934,4.0,92.4,94.2,60.2,33.3,48.4,4,9,824207
2026,2026-04-18,113,Cincinnati Reds,Minnesota Twins,Away,12.81,2.821,4.52,0.6197,0.5932,3.33,8.0,0.0,50.5,22.2,23.3,2,1,823720
2026,2026-04-18,142,Minnesota Twins,Cincinnati Reds,Home,71.11,7.089,2.4,0.7195,0.6964,8.0,100.0,54.0,0.0,100.0,49.1,1,2,823720
2026,2026-04-18,119,Los Angeles Dodgers,Colorado Rockies,Away,87.95,8.238,4.07,0.8635,0.8832,4.67,100.0,100.0,39.3,44.5,95.8,7,1,824373
2026,2026-04-18,115,Colorado Rockies,Los Angeles Dodgers,Home,15.13,2.779,2.86,0.6734,0.537,3.33,7.0,27.7,9.0,22.2,9.3,1,7,824373
2026,2026-04-18,135,San Diego Padres,Los Angeles Angels,Away,27.55,3.006,3.47,0.6893,0.6395,5.33,12.6,36.7,24.3,55.5,34.9,0,8,824048
2026,2026-04-18,108,Los Angeles Angels,San Diego Padres,Home,69.06,5.08,3.44,0.7535,0.9243,7.33,64.5,73.4,23.5,88.8,100.0,8,0,824048
2026,2026-04-18,140,Texas Rangers,Seattle Mariners,Away,39.06,3.262,3.4,0.7133,0.8621,5.0,19.1,50.5,22.5,50.0,90.5,5,0,823152
2026,2026-04-18,136,Seattle Mariners,Texas Rangers,Home,14.7,2.966,2.99,0.6454,0.6462,3.0,11.7,11.7,12.3,16.7,36.5,0,5,823152
2026,2026-04-18,141,Toronto Blue Jays,Arizona Diamondbacks,Away,44.67,5.338,4.07,0.6796,0.5089,3.67,71.0,31.2,39.3,27.8,2.2,3,6,825101
2026,2026-04-18,109,Arizona Diamondbacks,Toronto Blue Jays,Home,48.3,4.394,4.52,0.6854,0.7694,6.33,47.4,34.5,50.5,72.2,67.3,6,3,825101
2026,2026-04-18,145,Chicago White Sox,Athletics,Away,37.34,4.565,4.79,0.6257,0.8226,3.67,51.6,0.4,57.2,27.8,80.7,9,2,825019
2026,2026-04-18,133,Athletics,Chicago White Sox,Home,49.74,5.062,5.36,0.6637,0.7354,4.67,64.1,22.1,71.5,44.5,58.9,2,9,825019
2026,2026-04-18,118,Kansas City Royals,New York Yankees,Away,26.5,3.93,3.35,0.6417,0.6551,4.0,35.8,9.5,21.3,33.3,38.8,4,13,823558
2026,2026-04-18,147,New York Yankees,Kansas City Royals,Home,62.88,5.558,6.48,0.6957,0.7538,4.33,76.4,40.4,99.5,38.8,63.5,13,4,823558
2026,2026-04-18,113,Cincinnati Reds,Minnesota Twins,Away,19.55,3.495,4.52,0.6197,0.5932,3.33,24.9,0.0,50.5,22.2,23.3,5,4,823721
2026,2026-04-18,142,Minnesota Twins,Cincinnati Reds,Home,56.1,4.999,2.4,0.7195,0.6964,8.0,62.5,54.0,0.0,100.0,49.1,4,5,823721
2026,2026-04-18,121,New York Mets,Chicago Cubs,Away,30.64,4.803,3.68,0.6321,0.6156,2.33,57.6,4.1,29.5,5.5,28.9,2,4,824694
2026,2026-04-18,112,Chicago Cubs,New York Mets,Home,59.36,4.003,3.81,0.7478,1.0291,11.0,37.6,70.2,32.8,100.0,100.0,4,2,824694
2026,2026-04-18,139,Tampa Bay Rays,Pittsburgh Pirates,Away,28.62,2.587,3.42,0.7188,0.6967,4.67,2.2,53.6,23.0,44.5,49.2,8,7,823394
2026,2026-04-18,134,Pittsburgh Pirates,Tampa Bay Rays,Home,42.77,2.64,6.08,0.7441,0.8021,4.67,3.5,68.1,89.5,44.5,75.5,7,8,823394
2026,2026-04-18,137,San Francisco Giants,Washington Nationals,Away,55.46,5.301,6.3,0.6597,0.7579,5.33,70.0,19.8,95.0,55.5,64.5,7,6,822751
2026,2026-04-18,120,Washington Nationals,San Francisco Giants,Home,55.35,4.755,4.34,0.7494,0.6198,4.33,56.4,71.1,46.0,38.8,30.0,6,7,822751
2026,2026-04-18,145,Chicago White Sox,Athletics,Away,44.22,5.253,4.79,0.6257,0.8226,3.67,68.8,0.4,57.2,27.8,80.7,6,7,825020
2026,2026-04-18,133,Athletics,Chicago White Sox,Home,31.47,3.235,5.36,0.6637,0.7354,4.67,18.4,22.1,71.5,44.5,58.9,7,6,825020
2026,2026-04-18,116,Detroit Tigers,Boston Red Sox,Away,60.74,6.093,4.3,0.6928,0.7143,4.0,89.8,38.7,45.0,33.3,53.6,4,1,824775
2026,2026-04-18,111,Boston Red Sox,Detroit Tigers,Home,30.8,4.121,3.57,0.664,0.6204,3.33,40.5,22.3,26.7,22.2,30.1,1,4,824775
2026,2026-04-18,158,Milwaukee Brewers,Miami Marlins,Away,22.48,2.423,3.21,0.7153,0.5977,3.67,0.0,51.6,17.8,27.8,24.4,5,2,823882
2026,2026-04-18,146,Miami Marlins,Milwaukee Brewers,Home,37.15,3.135,3.75,0.7326,0.7137,4.33,15.9,61.5,31.2,38.8,53.4,2,5,823882
2026,2026-04-18,110,Baltimore Orioles,Cleveland Guardians,Away,42.74,4.303,4.42,0.7085,0.5683,4.33,45.1,47.7,48.0,38.8,17.1,2,4,824451
2026,2026-04-18,114,Cleveland Guardians,Baltimore Orioles,Home,61.76,6.8,3.33,0.6967,0.6844,3.67,100.0,41.0,20.8,27.8,46.1,4,2,824451
2026,2026-04-18,138,St. Louis Cardinals,Houston Astros,Away,58.67,4.71,6.33,0.7058,0.8476,4.67,55.2,46.2,95.8,44.5,86.9,7,5,824206
2026,2026-04-18,117,Houston Astros,St. Louis Cardinals,Home,81.3,6.384,4.91,0.7899,0.6934,4.0,97.1,94.2,60.2,33.3,48.4,5,7,824206
2026,2026-04-18,140,Texas Rangers,Seattle Mariners,Away,37.35,3.091,3.4,0.7133,0.8621,5.0,14.8,50.5,22.5,50.0,90.5,3,7,823151
2026,2026-04-18,136,Seattle Mariners,Texas Rangers,Home,25.74,4.07,2.99,0.6454,0.6462,3.0,39.3,11.7,12.3,16.7,36.5,7,3,823151
2026,2026-04-18,144,Atlanta Braves,Philadelphia Phillies,Away,59.16,3.088,4.48,0.8036,0.9075,7.0,14.7,100.0,49.5,83.3,100.0,3,1,823474
2026,2026-04-18,143,Philadelphia Phillies,Atlanta Braves,Home,29.0,4.133,2.99,0.6818,0.5685,2.0,40.8,32.5,12.3,0.0,17.1,1,3,823474
2026,2026-04-19,119,Los Angeles Dodgers,Colorado Rockies,Away,89.72,7.382,3.94,0.8588,0.9691,5.67,100.0,100.0,36.0,61.2,100.0,3,4,824372
2026,2026-04-19,115,Colorado Rockies,Los Angeles Dodgers,Home,37.11,5.07,2.95,0.672,0.5892,1.67,64.2,26.9,11.3,0.0,22.3,4,3,824372
2026,2026-04-19,141,Toronto Blue Jays,Arizona Diamondbacks,Away,47.68,5.729,3.92,0.6793,0.6013,1.67,80.7,31.0,35.5,0.0,25.3,2,6,825098
2026,2026-04-19,109,Arizona Diamondbacks,Toronto Blue Jays,Home,69.02,6.483,4.7,0.6866,0.7587,6.0,99.6,35.2,55.0,66.7,64.7,6,2,825098
2026,2026-04-19,135,San Diego Padres,Los Angeles Angels,Away,48.11,5.358,3.51,0.69,0.601,4.0,71.4,37.1,25.2,33.3,25.2,4,1,824049
2026,2026-04-19,108,Los Angeles Angels,San Diego Padres,Home,73.49,5.831,3.29,0.7438,0.8355,7.67,83.3,67.9,19.8,94.5,83.9,1,4,824049
2026,2026-04-19,137,San Francisco Giants,Washington Nationals,Away,65.19,5.943,6.08,0.6652,0.7856,6.67,86.1,23.0,89.5,77.8,71.4,0,3,822750
2026,2026-04-19,120,Washington Nationals,San Francisco Giants,Home,59.42,4.719,4.18,0.7455,0.7062,6.33,55.5,68.9,42.0,72.2,51.6,3,0,822750
2026,2026-04-19,139,Tampa Bay Rays,Pittsburgh Pirates,Away,45.12,4.232,3.66,0.722,0.6527,4.67,43.3,55.4,29.0,44.5,38.2,3,6,823393
2026,2026-04-19,134,Pittsburgh Pirates,Tampa Bay Rays,Home,65.64,4.999,5.49,0.7338,0.7921,6.33,62.5,62.2,74.8,72.2,73.0,6,3,823393
2026,2026-04-19,118,Kansas City Royals,New York Yankees,Away,51.73,6.262,3.48,0.6399,0.6641,5.0,94.0,8.5,24.5,50.0,41.0,0,7,823556
2026,2026-04-19,147,New York Yankees,Kansas City Royals,Home,74.92,5.504,6.88,0.7215,0.9373,7.0,75.1,55.1,100.0,83.3,100.0,7,0,823556
2026,2026-04-19,110,Baltimore Orioles,Cleveland Guardians,Away,28.83,3.348,4.42,0.6994,0.5231,3.33,21.2,42.5,48.0,22.2,5.8,4,8,824452
2026,2026-04-19,114,Cleveland Guardians,Baltimore Orioles,Home,21.52,2.637,3.36,0.6897,0.6431,4.0,3.4,37.0,21.5,33.3,35.8,8,4,824452
2026,2026-04-19,158,Milwaukee Brewers,Miami Marlins,Away,54.47,5.373,3.28,0.7134,0.6676,4.67,71.8,50.5,19.5,44.5,41.9,3,5,823881
2026,2026-04-19,146,Miami Marlins,Milwaukee Brewers,Home,30.14,2.947,3.77,0.7203,0.6575,3.33,11.2,54.5,31.8,22.2,39.4,5,3,823881
2026,2026-04-19,138,St. Louis Cardinals,Houston Astros,Away,64.71,4.599,6.35,0.7198,0.8806,7.0,52.5,54.2,96.2,83.3,95.2,7,5,824205
2026,2026-04-19,117,Houston Astros,St. Louis Cardinals,Home,78.14,6.198,5.09,0.7855,0.6755,3.67,92.5,91.7,64.8,27.8,43.9,5,7,824205
2026,2026-04-19,113,Cincinnati Reds,Minnesota Twins,Away,27.2,4.604,4.69,0.6258,0.4649,2.33,52.6,0.5,54.8,5.5,0.0,7,4,823718
2026,2026-04-19,142,Minnesota Twins,Cincinnati Reds,Home,54.59,5.881,2.28,0.7176,0.6077,3.33,84.5,52.9,0.0,22.2,26.9,4,7,823718
2026,2026-04-19,121,New York Mets,Chicago Cubs,Away,34.9,5.041,3.55,0.6321,0.6811,2.67,63.5,4.1,26.2,11.2,45.3,1,2,824691
