season,date,team_id,team,opp,ha,total,oppXERA,oppBullpenERA,ops,opsL3,runsL3,s_xera,s_ops,s_bull,s_runsL3,s_opsL3,runs,opp_runs,pk
2024,2024-03-28,137,San Francisco Giants,San Diego Padres,Away,18.58,3.358,6.94,,,,21.5,,100.0,,,4,6,745445
2024,2024-03-28,138,St. Louis Cardinals,Los Angeles Dodgers,Away,24.59,3.959,6.75,,,,36.5,,100.0,,,1,7,746165
2024,2024-03-29,114,Cleveland Guardians,Oakland Athletics,Away,70.05,5.505,8.0,0.8905,,,75.1,100.0,100.0,,,8,0,745687
2024,2024-03-29,133,Oakland Athletics,Cleveland Guardians,Home,0.0,2.23,0.0,0.328,,,0.0,0.0,0.0,,,0,8,745687
2024,2024-03-29,115,Colorado Rockies,Arizona Diamondbacks,Away,40.0,7.192,1.0,0.4353,,,100.0,0.0,0.0,,,1,16,747224
2024,2024-03-29,109,Arizona Diamondbacks,Colorado Rockies,Home,80.0,15.214,18.0,1.0773,,,100.0,100.0,100.0,,,16,1,747224
2024,2024-03-29,111,Boston Red Sox,Seattle Mariners,Away,61.22,4.747,6.0,0.8776,,,56.2,100.0,87.5,,,6,4,745283
2024,2024-03-29,136,Seattle Mariners,Boston Red Sox,Home,47.5,4.76,4.0,0.7484,,,56.5,70.5,37.5,,,4,6,745283
2024,2024-03-30,147,New York Yankees,Houston Astros,Away,35.55,1.597,4.72,0.8424,,,0.0,100.0,55.5,,,7,1,746412
2024,2024-03-30,117,Houston Astros,New York Yankees,Home,50.8,6.183,0.69,0.7065,,,92.1,46.6,0.0,,,1,7,746412
2024,2024-03-30,115,Colorado Rockies,Arizona Diamondbacks,Away,6.05,3.105,2.0,0.5255,,,15.1,0.0,0.0,,,3,7,747223
2024,2024-03-30,109,Arizona Diamondbacks,Colorado Rockies,Home,80.0,7.086,12.94,1.109,,,100.0,100.0,100.0,,,7,3,747223
2024,2024-03-30,114,Cleveland Guardians,Oakland Athletics,Away,50.71,3.571,6.5,0.8685,,,26.8,100.0,100.0,,,6,4,745682
2024,2024-03-30,133,Oakland Athletics,Cleveland Guardians,Home,17.63,4.263,2.0,0.5626,,,44.1,0.0,0.0,,,4,6,745682
2024,2024-03-30,111,Boston Red Sox,Seattle Mariners,Away,2.55,2.06,3.0,0.6326,,,0.0,4.3,12.5,,,0,1,745276
2024,2024-03-30,136,Seattle Mariners,Boston Red Sox,Home,6.27,3.09,2.65,0.6134,,,14.7,0.0,3.7,,,1,0,745276
2024,2024-03-30,137,San Francisco Giants,San Diego Padres,Away,80.0,10.552,7.3,0.8553,,,100.0,100.0,100.0,,,8,3,745435
2024,2024-03-30,135,San Diego Padres,San Francisco Giants,Home,83.15,5.169,5.73,0.7938,0.912,7.67,66.7,96.5,80.8,94.5,100.0,3,8,745435
2024,2024-03-30,138,St. Louis Cardinals,Los Angeles Dodgers,Away,5.0,1.328,4.5,0.3975,,,0.0,0.0,50.0,,,3,6,746167
2024,2024-03-30,119,Los Angeles Dodgers,St. Louis Cardinals,Home,77.25,4.362,6.17,0.8792,0.9724,7.67,46.6,100.0,91.8,94.5,100.0,6,3,746167
2024,2024-03-31,115,Colorado Rockies,Arizona Diamondbacks,Away,58.27,6.992,4.33,0.6788,0.6788,,100.0,30.7,45.8,,44.7,9,4,747221
2024,2024-03-31,109,Arizona Diamondbacks,Colorado Rockies,Home,90.0,7.105,9.72,1.0497,1.0497,,100.0,100.0,100.0,,100.0,4,9,747221
2024,2024-03-31,138,St. Louis Cardinals,Los Angeles Dodgers,Away,15.29,3.594,4.24,0.4352,0.4352,,27.3,0.0,43.5,,0.0,6,5,746168
2024,2024-03-31,119,Los Angeles Dodgers,St. Louis Cardinals,Home,59.12,2.7,5.4,0.8606,0.895,8.0,5.0,100.0,72.5,100.0,98.8,5,6,746168
2024,2024-03-31,111,Boston Red Sox,Seattle Mariners,Away,2.41,1.756,2.57,0.5893,0.5893,,0.0,0.0,1.7,,22.3,3,4,745278
2024,2024-03-31,136,Seattle Mariners,Boston Red Sox,Home,1.16,2.255,2.05,0.5465,0.5465,,0.0,0.0,0.0,,11.6,4,3,745278
2024,2024-03-31,141,Toronto Blue Jays,Tampa Bay Rays,Away,35.99,4.984,3.86,0.6344,0.6344,3.67,62.1,5.4,34.0,27.8,33.6,9,2,745115
2024,2024-03-31,137,San Francisco Giants,San Diego Padres,Away,75.9,4.428,8.07,0.8314,0.8314,7.0,48.2,100.0,100.0,83.3,82.8,4,13,745438
2024,2024-04-02,141,Toronto Blue Jays,Houston Astros,Away,6.28,1.374,3.52,0.5982,0.5157,4.0,0.0,0.0,25.5,33.3,3.9,0,10,746409
2024,2024-04-02,117,Houston Astros,Toronto Blue Jays,Home,75.25,5.439,6.45,0.7828,0.8352,2.33,73.5,90.2,98.8,5.5,83.8,10,0,746409
2024,2024-04-02,111,Boston Red Sox,Oakland Athletics,Away,55.9,6.126,7.08,0.6511,0.6619,2.67,90.7,14.9,100.0,11.2,40.5,9,0,745675
2024,2024-04-02,133,Oakland Athletics,Boston Red Sox,Home,4.82,1.314,1.37,0.5749,0.5815,3.67,0.0,0.0,0.0,27.8,20.4,0,9,745675
2024,2024-04-02,114,Cleveland Guardians,Seattle Mariners,Away,84.53,7.238,2.85,0.795,0.7473,7.0,100.0,97.1,8.8,83.3,61.8,4,5,745277
2024,2024-04-02,136,Seattle Mariners,Cleveland Guardians,Home,30.39,5.539,2.38,0.5374,0.4885,2.0,76.0,0.0,0.0,0.0,0.0,5,4,745277
2024,2024-04-02,138,St. Louis Cardinals,San Diego Padres,Away,51.09,5.757,7.12,0.5821,0.6856,4.33,81.4,0.0,100.0,38.8,46.4,6,2,745437
2024,2024-04-02,135,San Diego Padres,St. Louis Cardinals,Home,93.89,7.229,4.86,0.824,0.8641,7.33,100.0,100.0,59.0,88.8,91.0,2,6,745437
2024,2024-04-02,147,New York Yankees,Arizona Diamondbacks,Away,79.48,6.507,3.83,0.7715,0.7197,5.33,100.0,83.7,33.2,55.5,54.9,5,2,747218
2024,2024-04-02,109,Arizona Diamondbacks,New York Yankees,Home,39.63,1.579,0.94,0.8651,0.6631,5.33,0.0,100.0,0.0,55.5,40.8,2,5,747218
2024,2024-04-02,137,San Francisco Giants,Los Angeles Dodgers,Away,51.94,3.656,3.45,0.7679,0.7071,7.0,28.9,81.7,23.8,83.3,51.8,3,8,746170
2024,2024-04-02,119,Los Angeles Dodgers,San Francisco Giants,Home,58.83,2.966,7.76,0.8646,0.8447,5.33,11.7,100.0,100.0,55.5,86.2,8,3,746170
2024,2024-04-02,108,Los Angeles Angels,Miami Marlins,Away,22.15,2.68,6.11,0.6321,0.7044,5.0,4.5,4.1,90.3,50.0,51.1,3,1,746086
2024,2024-04-02,140,Texas Rangers,Tampa Bay Rays,Away,83.55,4.956,6.1,0.8785,0.8996,8.33,61.4,100.0,90.0,100.0,99.9,2,5,745111
2024,2024-04-02,112,Chicago Cubs,Colorado Rockies,Home,69.94,15.214,8.51,0.6803,0.6965,5.33,100.0,31.6,100.0,55.5,49.1,12,2,746898
2024,2024-04-02,144,Atlanta Braves,Chicago White Sox,Away,55.0,1.737,4.5,0.9441,0.9691,8.33,0.0,100.0,50.0,100.0,100.0,2,3,746814
2024,2024-04-03,141,Toronto Blue Jays,Houston Astros,Away,25.66,4.419,3.18,0.6184,0.6022,3.33,48.0,0.0,17.0,22.2,25.5,2,1,746411
2024,2024-04-03,117,Houston Astros,Toronto Blue Jays,Home,89.29,7.073,4.88,0.7871,0.9569,5.33,100.0,92.6,59.5,55.5,100.0,1,2,746411
2024,2024-04-03,111,Boston Red Sox,Oakland Athletics,Away,43.53,4.016,6.15,0.6671,0.7365,5.67,37.9,24.1,91.3,61.2,59.1,5,4,745680
2024,2024-04-03,133,Oakland Athletics,Boston Red Sox,Home,20.84,4.239,1.79,0.5933,0.6161,2.33,43.5,0.0,0.0,5.5,29.0,4,5,745680
2024,2024-04-03,114,Cleveland Guardians,Seattle Mariners,Away,54.5,3.759,3.24,0.7949,0.6486,6.33,31.5,97.1,18.5,72.2,37.1,5,2,745273
2024,2024-04-03,136,Seattle Mariners,Cleveland Guardians,Home,6.75,2.767,2.3,0.5609,0.5747,3.33,6.7,0.0,0.0,22.2,18.7,2,5,745273
2024,2024-04-03,138,St. Louis Cardinals,San Diego Padres,Away,33.47,3.685,6.58,0.594,0.7428,5.33,29.6,0.0,100.0,55.5,60.7,5,2,745439
2024,2024-04-03,135,San Diego Padres,St. Louis Cardinals,Home,90.19,6.419,4.25,0.8012,0.8315,7.0,98.0,100.0,43.8,83.3,82.9,2,5,745439
2024,2024-04-03,147,New York Yankees,Arizona Diamondbacks,Away,46.12,4.977,3.12,0.7069,0.5524,4.67,61.9,46.8,15.5,44.5,13.1,0,7,747220
2024,2024-04-03,109,Arizona Diamondbacks,New York Yankees,Home,60.66,4.957,1.96,0.856,0.6324,3.67,61.4,100.0,0.0,27.8,33.1,7,0,747220
2024,2024-04-03,137,San Francisco Giants,Los Angeles Dodgers,Away,35.72,1.631,3.54,0.7592,0.6824,5.33,0.0,76.7,26.0,55.5,45.6,4,5,746169
2024,2024-04-03,119,Los Angeles Dodgers,San Francisco Giants,Home,92.63,6.182,7.3,0.8626,0.8658,6.0,92.1,100.0,100.0,66.7,91.5,5,4,746169
2024,2024-04-03,118,Kansas City Royals,Baltimore Orioles,Away,35.79,1.294,2.7,0.7339,0.8762,6.33,0.0,62.2,5.0,72.2,94.0,3,4,747059
2024,2024-04-03,110,Baltimore Orioles,Kansas City Royals,Home,53.75,5.184,6.75,0.7171,0.4808,2.67,67.1,52.6,100.0,11.2,0.0,4,3,747059
2024,2024-04-03,140,Texas Rangers,Tampa Bay Rays,Away,48.0,2.417,5.79,0.8106,0.669,5.33,0.0,100.0,82.2,55.5,42.3,4,1,745114
2024,2024-04-03,139,Tampa Bay Rays,Texas Rangers,Home,42.85,4.942,2.33,0.7029,0.6145,3.33,61.1,44.5,0.0,22.2,28.6,1,4,745114
2024,2024-04-03,108,Los Angeles Angels,Miami Marlins,Away,59.9,10.443,5.4,0.6417,0.7135,4.67,100.0,9.5,72.5,44.5,53.4,10,2,746083
2024,2024-04-03,146,Miami Marlins,Los Angeles Angels,Home,42.81,5.23,5.91,0.5847,0.6459,4.0,68.3,0.0,85.2,33.3,36.5,2,10,746083
2024,2024-04-03,111,Boston Red Sox,Oakland Athletics,Away,39.08,3.571,6.15,0.6671,0.7365,5.67,26.8,24.1,91.3,61.2,59.1,1,0,745678
2024,2024-04-03,133,Oakland Athletics,Boston Red Sox,Home,9.35,3.09,1.79,0.5933,0.6161,2.33,14.7,0.0,0.0,5.5,29.0,0,1,745678
2024,2024-04-03,147,New York Yankees,Arizona Diamondbacks,Away,27.4,3.105,3.12,0.7069,0.5524,4.67,15.1,46.8,15.5,44.5,13.1,6,5,747219
2024,2024-04-03,109,Arizona Diamondbacks,New York Yankees,Home,72.92,6.183,1.96,0.856,0.6324,3.67,92.1,100.0,0.0,27.8,33.1,5,6,747219
2024,2024-04-03,113,Cincinnati Reds,Philadelphia Phillies,Away,52.8,1.637,8.71,0.8305,0.7899,5.33,0.0,100.0,100.0,55.5,72.5,4,1,745603
2024,2024-04-03,143,Philadelphia Phillies,Cincinnati Reds,Home,31.14,1.435,7.0,0.6795,0.7274,5.67,0.0,31.1,100.0,61.2,56.9,1,4,745603
2024,2024-04-03,114,Cleveland Guardians,Seattle Mariners,Away,41.91,2.06,3.24,0.7949,0.6486,6.33,0.0,97.1,18.5,72.2,37.1,8,0,745275
2024,2024-04-03,136,Seattle Mariners,Cleveland Guardians,Home,21.71,4.263,2.3,0.5609,0.5747,3.33,44.1,0.0,0.0,22.2,18.7,0,8,745275
2024,2024-04-03,138,St. Louis Cardinals,San Diego Padres,Away,61.62,10.552,6.58,0.594,0.7428,5.33,100.0,0.0,100.0,55.5,60.7,2,3,745440
2024,2024-04-03,135,San Diego Padres,St. Louis Cardinals,Home,69.62,4.362,4.25,0.8012,0.8315,7.0,46.6,100.0,43.8,83.3,82.9,3,2,745440
2024,2024-04-03,120,Washington Nationals,Pittsburgh Pirates,Home,56.26,4.88,1.85,0.7364,0.8125,5.33,59.5,63.7,0.0,55.5,78.1,5,3,744869
2024,2024-04-03,115,Colorado Rockies,Chicago Cubs,Away,10.44,3.062,4.43,0.5856,0.4889,1.0,14.0,0.0,48.2,0.0,0.0,8,9,746900
2024,2024-04-03,112,Chicago Cubs,Colorado Rockies,Home,100.0,7.086,8.66,0.8117,0.9445,8.67,100.0,100.0,100.0,100.0,100.0,9,8,746900
2024,2024-04-04,141,Toronto Blue Jays,Houston Astros,Away,3.01,2.1,2.59,0.5792,0.3848,3.67,0.0,0.0,2.2,27.8,0.0,0,8,746407
2024,2024-04-04,117,Houston Astros,Toronto Blue Jays,Home,92.5,7.007,5.72,0.8547,1.1032,4.67,100.0,100.0,80.5,44.5,100.0,8,0,746407
2024,2024-04-04,137,San Francisco Giants,Los Angeles Dodgers,Away,30.32,2.663,3.6,0.7361,0.6646,3.67,4.1,63.5,27.5,27.8,41.1,4,5,746163
2024,2024-04-04,119,Los Angeles Dodgers,San Francisco Giants,Home,83.36,5.247,7.0,0.8678,0.8691,6.0,68.7,100.0,100.0,66.7,92.3,5,4,746163
2024,2024-04-04,134,Pittsburgh Pirates,Washington Nationals,Away,91.91,6.939,5.49,0.7999,0.7667,6.67,100.0,99.9,74.8,77.8,66.7,7,4,744870
2024,2024-04-04,120,Washington Nationals,Pittsburgh Pirates,Home,77.02,6.54,1.67,0.7705,0.8051,4.67,100.0,83.1,0.0,44.5,76.3,4,7,744870
2024,2024-04-04,114,Cleveland Guardians,Minnesota Twins,Away,39.1,2.616,1.27,0.7804,0.7074,5.67,2.9,88.8,0.0,61.2,51.9,4,2,745928
2024,2024-04-04,142,Minnesota Twins,Cleveland Guardians,Home,44.41,9.213,2.18,0.6296,0.5781,3.0,100.0,2.6,0.0,16.7,19.5,2,4,745928
2024,2024-04-04,146,Miami Marlins,St. Louis Cardinals,Away,6.97,2.7,3.97,0.559,0.5298,2.33,5.0,0.0,36.8,5.5,7.5,5,8,745200
2024,2024-04-04,138,St. Louis Cardinals,Miami Marlins,Home,34.37,3.963,6.14,0.6013,0.7702,4.33,36.6,0.0,91.0,38.8,67.5,8,5,745200
2024,2024-04-04,145,Chicago White Sox,Kansas City Royals,Away,19.78,3.327,8.04,0.5731,0.5603,1.67,20.7,0.0,100.0,0.0,15.1,1,10,746327
2024,2024-04-04,118,Kansas City Royals,Chicago White Sox,Home,69.42,8.759,4.5,0.7268,0.6675,3.67,100.0,58.2,50.0,27.8,41.9,10,1,746327
2024,2024-04-05,141,Toronto Blue Jays,New York Yankees,Away,18.34,4.334,1.7,0.5792,0.3848,0.67,45.8,0.0,0.0,0.0,0.0,3,0,745764
2024,2024-04-05,147,New York Yankees,Toronto Blue Jays,Home,52.56,5.396,5.72,0.693,0.5445,3.67,72.4,38.9,80.5,27.8,11.1,0,3,745764
2024,2024-04-05,133,Oakland Athletics,Detroit Tigers,Away,0.57,1.641,1.76,0.5885,0.5227,1.33,0.0,0.0,0.0,0.0,5.7,4,5,746497
2024,2024-04-05,116,Detroit Tigers,Oakland Athletics,Home,52.22,6.548,5.89,0.606,0.5163,4.0,100.0,0.0,84.7,33.3,4.1,5,4,746497
2024,2024-04-05,119,Los Angeles Dodgers,Chicago Cubs,Away,93.14,10.732,5.4,0.8678,0.8691,6.0,100.0,100.0,72.5,66.7,92.3,7,9,746897
2024,2024-04-05,112,Chicago Cubs,Los Angeles Dodgers,Home,52.75,1.328,3.6,0.8137,0.9278,8.67,0.0,100.0,27.5,100.0,100.0,9,7,746897
2024,2024-04-05,139,Tampa Bay Rays,Colorado Rockies,Away,64.96,7.105,8.92,0.6818,0.6423,3.0,100.0,32.5,100.0,16.7,35.6,7,10,746576
2024,2024-04-05,115,Colorado Rockies,Tampa Bay Rays,Home,13.55,2.061,6.15,0.6204,0.5883,3.33,0.0,0.0,91.3,22.2,22.1,10,7,746576
2024,2024-04-05,110,Baltimore Orioles,Pittsburgh Pirates,Away,20.96,2.986,2.15,0.6951,0.5518,3.67,12.2,40.1,0.0,27.8,12.9,5,2,745524
2024,2024-04-05,134,Pittsburgh Pirates,Baltimore Orioles,Home,77.85,5.817,2.7,0.8088,0.8004,6.0,82.9,100.0,5.0,66.7,75.1,2,5,745524
2024,2024-04-05,135,San Diego Padres,San Francisco Giants,Away,45.81,2.686,7.0,0.7954,0.6674,2.33,4.6,97.4,100.0,5.5,41.9,2,3,745361
2024,2024-04-05,137,San Francisco Giants,San Diego Padres,Home,35.24,1.925,6.22,0.7361,0.6646,3.67,0.0,63.5,93.0,27.8,41.1,3,2,745361
2024,2024-04-05,121,New York Mets,Cincinnati Reds,Away,25.53,4.2,5.91,0.5381,0.4759,1.67,42.5,0.0,85.2,0.0,0.0,3,2,746733
2024,2024-04-05,113,Cincinnati Reds,New York Mets,Home,55.61,4.323,2.3,0.7988,0.6254,4.67,45.6,99.3,0.0,44.5,31.3,2,3,746733
2024,2024-04-05,143,Philadelphia Phillies,Washington Nationals,Away,54.16,5.94,4.81,0.6599,0.6646,4.33,86.0,19.9,57.7,38.8,41.1,4,0,744874
2024,2024-04-05,120,Washington Nationals,Philadelphia Phillies,Home,60.17,4.415,7.99,0.7497,0.7303,4.33,47.9,71.3,100.0,38.8,57.6,0,4,744874
2024,2024-04-05,109,Arizona Diamondbacks,Atlanta Braves,Away,47.03,3.11,3.26,0.8348,0.6831,4.67,15.2,100.0,19.0,44.5,45.8,5,6,747143
2024,2024-04-05,144,Atlanta Braves,Arizona Diamondbacks,Home,82.66,6.992,3.23,0.8899,0.7333,5.0,100.0,100.0,18.2,50.0,58.3,6,5,747143
2024,2024-04-05,145,Chicago White Sox,Kansas City Royals,Away,11.92,2.122,7.0,0.586,0.577,1.33,0.0,0.0,100.0,0.0,19.2,1,2,746328
2024,2024-04-05,118,Kansas City Royals,Chicago White Sox,Home,61.7,4.487,5.4,0.7545,0.7505,5.67,49.7,74.0,72.5,61.2,62.6,2,1,746328
2024,2024-04-06,117,Houston Astros,Texas Rangers,Away,44.3,1.841,2.37,0.7951,0.8169,6.33,0.0,97.2,0.0,72.2,79.2,2,10,745033
2024,2024-04-06,140,Texas Rangers,Houston Astros,Home,79.91,5.858,3.81,0.8542,0.822,5.0,83.9,100.0,32.8,50.0,80.5,10,2,745033
2024,2024-04-06,136,Seattle Mariners,Milwaukee Brewers,Away,8.17,2.295,4.6,0.5598,0.5946,2.33,0.0,0.0,52.5,5.5,23.7,5,6,746007
2024,2024-04-06,158,Milwaukee Brewers,Seattle Mariners,Home,44.85,3.266,3.39,0.7736,0.7911,3.33,19.1,84.9,22.3,22.2,72.8,6,5,746007
2024,2024-04-06,111,Boston Red Sox,Los Angeles Angels,Away,78.08,7.002,5.88,0.7204,0.831,5.0,100.0,54.5,84.5,50.0,82.7,8,6,746249
2024,2024-04-06,108,Los Angeles Angels,Boston Red Sox,Home,23.78,2.02,1.71,0.683,0.7423,6.67,0.0,33.1,0.0,77.8,60.6,6,8,746249
2024,2024-04-06,133,Oakland Athletics,Detroit Tigers,Away,44.5,12.83,1.62,0.5993,0.6354,2.67,100.0,0.0,0.0,11.2,33.8,4,0,746498
2024,2024-04-06,116,Detroit Tigers,Oakland Athletics,Home,20.69,2.18,5.8,0.652,0.679,4.0,0.0,15.4,82.5,33.3,44.8,0,4,746498
2024,2024-04-06,114,Cleveland Guardians,Minnesota Twins,Away,32.74,1.999,1.09,0.7535,0.6838,5.67,0.0,73.4,0.0,61.2,45.9,3,1,745926
2024,2024-04-06,142,Minnesota Twins,Cleveland Guardians,Home,11.09,2.887,2.2,0.6311,0.6358,3.67,9.7,3.5,0.0,27.8,34.0,1,3,745926
2024,2024-04-06,146,Miami Marlins,St. Louis Cardinals,Away,43.96,6.263,3.81,0.589,0.5775,2.67,94.1,0.0,32.8,11.2,19.4,1,3,745197
2024,2024-04-06,138,St. Louis Cardinals,Miami Marlins,Home,29.46,3.279,6.13,0.6355,0.7318,5.0,19.5,6.0,90.8,50.0,58.0,3,1,745197
2024,2024-04-06,119,Los Angeles Dodgers,Chicago Cubs,Away,70.82,4.407,5.13,0.8639,0.8623,5.67,47.7,100.0,65.8,61.2,90.6,4,1,746896
2024,2024-04-06,112,Chicago Cubs,Los Angeles Dodgers,Home,64.17,3.594,3.79,0.8384,1.0455,10.0,27.3,100.0,32.2,100.0,100.0,1,4,746896
2024,2024-04-06,110,Baltimore Orioles,Pittsburgh Pirates,Away,66.27,7.716,2.78,0.7401,0.6449,3.33,100.0,65.8,7.0,22.2,36.2,4,5,745522
2024,2024-04-06,134,Pittsburgh Pirates,Baltimore Orioles,Home,72.19,6.224,2.38,0.7867,0.6557,4.0,93.1,92.4,0.0,33.3,38.9,5,4,745522
2024,2024-04-06,143,Philadelphia Phillies,Washington Nationals,Away,64.82,7.577,4.28,0.6797,0.7619,4.67,100.0,31.3,44.5,44.5,65.5,5,2,744873
2024,2024-04-06,120,Washington Nationals,Philadelphia Phillies,Home,27.47,1.827,7.0,0.6968,0.6398,3.0,0.0,41.0,100.0,16.7,35.0,2,5,744873
2024,2024-04-06,121,New York Mets,Cincinnati Reds,Away,34.07,4.911,5.92,0.5363,0.5119,2.67,60.3,0.0,85.5,11.2,3.0,6,9,746731
2024,2024-04-06,113,Cincinnati Reds,New York Mets,Home,53.2,4.629,2.08,0.7809,0.6189,3.33,53.2,89.1,0.0,22.2,29.7,9,6,746731
2024,2024-04-06,117,Houston Astros,Texas Rangers,Away,84.3,11.543,2.37,0.7951,0.8169,6.33,100.0,97.2,0.0,72.2,79.2,2,7,745031
2024,2024-04-06,140,Texas Rangers,Houston Astros,Home,50.02,2.87,3.81,0.8542,0.822,5.0,9.3,100.0,32.8,50.0,80.5,7,2,745031
2024,2024-04-06,141,Toronto Blue Jays,New York Yankees,Away,41.36,6.476,2.18,0.5855,0.5639,1.67,99.4,0.0,0.0,0.0,16.0,8,9,745766
2024,2024-04-06,147,New York Yankees,Toronto Blue Jays,Home,53.91,7.693,5.23,0.6663,0.4735,2.0,100.0,23.6,68.3,0.0,0.0,9,8,745766
2024,2024-04-06,145,Chicago White Sox,Kansas City Royals,Away,30.92,4.394,6.1,0.5794,0.6193,1.67,47.4,0.0,90.0,0.0,29.8,0,3,746329
2024,2024-04-06,118,Kansas City Royals,Chicago White Sox,Home,75.94,6.727,5.09,0.7337,0.7332,5.0,100.0,62.1,64.8,50.0,58.3,3,0,746329
2024,2024-04-06,136,Seattle Mariners,Milwaukee Brewers,Away,48.16,8.979,4.6,0.5598,0.5946,2.33,100.0,0.0,52.5,5.5,23.7,5,3,746006
2024,2024-04-06,158,Milwaukee Brewers,Seattle Mariners,Home,77.19,8.283,3.39,0.7736,0.7911,3.33,100.0,84.9,22.3,22.2,72.8,3,5,746006
2024,2024-04-06,109,Arizona Diamondbacks,Atlanta Braves,Away,82.17,14.298,2.49,0.8149,0.742,5.67,100.0,100.0,0.0,61.2,60.5,8,9,747140
2024,2024-04-06,144,Atlanta Braves,Arizona Diamondbacks,Home,46.03,2.027,3.32,0.8813,0.8144,5.67,0.0,100.0,20.5,61.2,78.6,9,8,747140
2024,2024-04-07,139,Tampa Bay Rays,Colorado Rockies,Away,33.38,2.62,8.61,0.7023,0.7019,4.33,3.0,44.2,100.0,38.8,50.5,8,6,746575
2024,2024-04-07,115,Colorado Rockies,Tampa Bay Rays,Home,78.66,6.089,7.68,0.7124,0.9295,6.67,89.7,49.9,100.0,77.8,100.0,6,8,746575
2024,2024-04-07,135,San Diego Padres,San Francisco Giants,Away,46.81,3.961,6.27,0.7442,0.5717,2.33,36.5,68.1,94.2,5.5,17.9,4,0,745359
2024,2024-04-07,137,San Francisco Giants,San Diego Padres,Home,43.36,5.056,5.29,0.6719,0.4759,3.67,63.9,26.8,69.8,27.8,0.0,0,4,745359
2024,2024-04-07,111,Boston Red Sox,Los Angeles Angels,Away,25.5,2.352,4.85,0.682,0.7161,4.67,0.0,32.6,58.7,44.5,54.0,1,2,746248
2024,2024-04-07,108,Los Angeles Angels,Boston Red Sox,Home,38.37,4.417,1.51,0.666,0.698,6.33,47.9,23.4,0.0,72.2,49.5,2,1,746248
2024,2024-04-07,110,Baltimore Orioles,Pittsburgh Pirates,Away,40.99,4.729,3.13,0.6833,0.63,4.33,55.7,33.3,15.7,38.8,32.5,2,3,745523
2024,2024-04-07,134,Pittsburgh Pirates,Baltimore Orioles,Home,65.37,5.411,1.95,0.7773,0.728,4.67,72.8,87.0,0.0,44.5,57.0,3,2,745523
2024,2024-04-07,143,Philadelphia Phillies,Washington Nationals,Away,44.44,4.661,4.15,0.6908,0.7085,3.33,54.0,37.6,41.3,22.2,52.1,2,3,744871
2024,2024-04-07,120,Washington Nationals,Philadelphia Phillies,Home,16.48,1.938,6.3,0.6657,0.4793,2.0,0.0,23.3,95.0,0.0,0.0,3,2,744871
2024,2024-04-07,109,Arizona Diamondbacks,Atlanta Braves,Away,82.6,8.276,2.1,0.8123,0.7375,6.0,100.0,100.0,0.0,66.7,59.4,2,5,747141
2024,2024-04-07,144,Atlanta Braves,Arizona Diamondbacks,Home,87.48,6.507,3.64,0.8999,0.8407,5.67,100.0,100.0,28.5,61.2,85.2,5,2,747141
2024,2024-04-07,141,Toronto Blue Jays,New York Yankees,Away,10.67,1.579,3.06,0.6376,0.6729,3.67,0.0,7.2,14.0,27.8,43.2,3,8,745765
2024,2024-04-07,147,New York Yankees,Toronto Blue Jays,Home,60.8,5.439,5.07,0.7101,0.7157,5.0,73.5,48.6,64.2,50.0,53.9,8,3,745765
2024,2024-04-07,121,New York Mets,Cincinnati Reds,Away,11.95,2.484,5.4,0.5569,0.5766,3.67,0.0,0.0,72.5,27.8,19.1,3,1,746734
2024,2024-04-07,113,Cincinnati Reds,New York Mets,Home,55.43,4.123,3.58,0.7805,0.6938,5.0,40.6,88.9,27.0,50.0,48.4,1,3,746734
2024,2024-04-07,133,Oakland Athletics,Detroit Tigers,Away,6.25,2.769,1.72,0.5948,0.5976,2.67,6.7,0.0,0.0,11.2,24.4,7,1,746493
2024,2024-04-07,116,Detroit Tigers,Oakland Athletics,Home,46.05,6.126,5.47,0.6213,0.5944,2.0,90.7,0.0,74.2,0.0,23.6,1,7,746493
2024,2024-04-07,145,Chicago White Sox,Kansas City Royals,Away,16.37,3.331,5.56,0.5526,0.5165,0.67,20.8,0.0,76.5,0.0,4.1,3,5,746330
2024,2024-04-07,118,Kansas City Royals,Chicago White Sox,Home,37.4,1.607,4.74,0.7417,0.7718,5.0,0.0,66.7,56.0,50.0,68.0,5,3,746330
2024,2024-04-07,136,Seattle Mariners,Milwaukee Brewers,Away,47.08,6.105,4.63,0.5882,0.6397,3.33,90.1,0.0,53.2,22.2,34.9,4,12,746003
2024,2024-04-07,158,Milwaukee Brewers,Seattle Mariners,Home,72.15,7.238,3.7,0.7423,0.7283,4.0,100.0,67.0,30.0,33.3,57.1,12,4,746003
2024,2024-04-07,146,Miami Marlins,St. Louis Cardinals,Away,46.1,7.229,3.69,0.5836,0.5804,2.67,100.0,0.0,29.8,11.2,20.1,10,3,745198
2024,2024-04-07,138,St. Louis Cardinals,Miami Marlins,Home,54.38,5.856,5.7,0.6419,0.7417,4.33,83.9,9.7,80.0,38.8,60.4,3,10,745198
2024,2024-04-07,119,Los Angeles Dodgers,Chicago Cubs,Away,48.2,2.332,4.78,0.8392,0.778,5.33,0.0,100.0,57.0,55.5,69.5,1,8,746895
2024,2024-04-07,112,Chicago Cubs,Los Angeles Dodgers,Home,52.64,3.012,3.7,0.8047,0.7923,6.33,12.8,100.0,30.0,72.2,73.1,8,1,746895
